TIPO DE MORTE;HORA;BAIRRO DA OCORRENCIA;LOGRADOURO DA OCORRENCIA;GENERO;ETNIA;IDADE;PROFISSAO;ESCOLARIDADE;INSTRUMENTO UTILIZADO;MES;DIA;DIA DA SEMANA;FAIXA ;HORARIO APROXIMADO;TURNO
LESAO CORPORAL SEGUIDA DE MORTE;14:04;QUINTAS;AV INDUSTRIAL L. MOTA, Nº 3722-A, PROXIMO AO POSTO CARAU, PROXIMO A WE TORNEARIA;MASCULINO;PARDA;33;SOLDADOR;NI;ARMA DE FOGO;agosto;27;domingo;ADULTO;14;VESPERTINO
HOMICIDIO;12:43;QUINTAS;RUA BELA COLINA;MASCULINO;PARDA;14;NI;NI;ARMA DE FOGO;janeiro;15;domingo;ADOLESCENTE;13;VESPERTINO
LESAO CORPORAL SEGUIDA DE MORTE;17:51;QUINTAS;RUA PALMIRA WANDERLEY;MASCULINO;PARDA;36;NI;NI;ARMA DE FOGO;maio;24;quarta-feira;ADULTO;18;VESPERTINO
LATROCINIO;20:47;QUINTAS;RUA DOS PEGAS - PROXIMO A ESCOLA FERREIRA ITAJUBA;MASCULINO;PARDA;28;ESTUDANTE;NI;ARMA DE FOGO;setembro;22;sexta-feira;ADULTO;21;NOTURNO
LESAO CORPORAL SEGUIDA DE MORTE;19:00;QUINTAS;RUA SAO GERALDO COM A RUA MIRAMAR;MASCULINO;PARDA;24;AUTONOMO;NI;ARMA BRANCA;abril;23;domingo;ADULTO;19;NOTURNO
HOMICIDIO;09:00;REDINHA;RUA BEBERIBE, Nº 1089;MASCULINO;PARDA;30;DESEMPREGADO;ENSINO FUNDAMENTAL INCOMPLETO;ARMA DE FOGO;outubro;9;segunda-feira;ADULTO;9;MATUTINO
HOMICIDIO;22:30;REDINHA;TV PADRE CICERO, POR TRAS DA CASA Nº 05;MASCULINO;PARDA;47;COMERCIANTE;NI;ARMA DE FOGO;março;6;segunda-feira;ADULTO;23;NOTURNO
HOMICIDIO;12:59;REDINHA;RUA CONSELHEIRO CRISTAO, PROXIMO AO CAMPO DE ULTRALEVE (MATAGAL) ACESSO PELA PISTA NOVA PARA TER ACESSO A BR, VIADUTO NOVO, PROXIMO AO RIO DOCE EM CIMA DO MORRO;MASCULINO;PARDA;22;NI;NI;ARMA DE FOGO;abril;10;segunda-feira;ADULTO;13;VESPERTINO
HOMICIDIO;08:30;REDINHA;RUA TENENTE JURACI, Nº 88;MASCULINO;PARDA;68;DESEMPREGADO;NI;ARMA DE FOGO;julho;10;segunda-feira;IDOSO;9;MATUTINO
HOMICIDIO;15:17;REDINHA;AV GOVERNADOR ANTONIO DE MELO SA;MASCULINO;PARDA;23;NI;NI;ARMA DE FOGO;julho;5;quarta-feira;ADULTO;15;VESPERTINO
HOMICIDIO;23:00;REDINHA;RUA BEIRA MAR, LEITO DO RIO DOCE;MASCULINO;PARDA;29;BORRACHEIRO;NI;ARMA DE FOGO;junho;3;sábado;ADULTO;23;NOTURNO
HOMICIDIO;08:40;REDINHA;RUA DAS AZALEIAS;MASCULINO;PARDA;30;ENTREGADOR;NI;ARMA DE FOGO;junho;17;sábado;ADULTO;9;MATUTINO
LESAO CORPORAL SEGUIDA DE MORTE;15:27;REDINHA;2ª TV CONSELHEIRO TRISTAO, Nº 168;MASCULINO;BRANCA;28;TECNICO DE REFRIGERACAO;NI;ARMA DE FOGO;setembro;8;sexta-feira;ADULTO;15;VESPERTINO
HOMICIDIO;17:20;REDINHA;RUA TORRE DA ESPERANÇA, PROXIMO AO GALPAO, PROXIMO A RESIDENCIA DA VITIMA;MASCULINO;PARDA;26;PINTOR DE CARRO;NI;ARMA DE FOGO;outubro;8;domingo;ADULTO;17;VESPERTINO
HOMICIDIO;17:20;REDINHA;RUA TORRE DA ESPERANÇA, PROXIMO AO GALPAO, PROXIMO A RESIDENCIA DA VITIMA;MASCULINO;PARDA;16;DESEMPREGADO;NI;ARMA DE FOGO;outubro;8;domingo;ADOLESCENTE;17;VESPERTINO
HOMICIDIO;15:30;REDINHA;MARGEM DIREITA DA PONTE NEWTON NAVARRO - SENTIDO IGAPO REDINHA - PROX A PONTE DO RIO DOCE ADENTRANDO O MANGUEZAL UNS 50 M;MASCULINO;PARDA;32;DESEMPREGADO;NI;ARMA DE FOGO;março;3;sexta-feira;ADULTO;16;VESPERTINO
HOMICIDIO;04:21;REDINHA;AV LITORANEA, LOCAL CONHECIDO COMO ARENA DE LUXO, CASA DE LUCIANO EQUIPADORA, PROXIMO A GABI BEBIDAS;MASCULINO;PARDA;19;ESTUDANTE;NI;ARMA DE FOGO;agosto;27;domingo;ADULTO;4;MADRUGADA
HOMICIDIO;07:48;REDINHA;PROXIMO A BALSA DA REDINHA;MASCULINO;PARDA;23;NI;NI;ARMA BRANCA;setembro;20;quarta-feira;ADULTO;8;MATUTINO
HOMICIDIO;06:15;REDINHA;RUA FRANCISCO IVO, EM FRENTE AO MERCADO DA REDINHA;MASCULINO;PARDA;30;PESCADOR;NI;ARMA DE FOGO;fevereiro;18;sábado;ADULTO;6;MADRUGADA
HOMICIDIO;18:30;REDINHA;AV DR. JOAO MEDEIROS FILHO, EM FRENTE AO COLEGIO EXPANSIVO;MASCULINO;PARDA;23;AGRICULTOR;NI;ARMA DE FOGO;julho;27;quinta-feira;ADULTO;19;NOTURNO
HOMICIDIO;19:05;REDINHA;RUA ARAGUAIA;MASCULINO;PARDA;36;DESEMPREGADO;NI;ARMA DE FOGO;junho;20;terça-feira;ADULTO;19;NOTURNO
HOMICIDIO;21:00;REDINHA;ESTACIONAMENTO AO LADO DO MERCADO PUBLICO, AO LADO DA PLACA DE TAXI, EM FRENTE AO PORTAO DO REDINHA CLUBE;MASCULINO;PARDA;34;NI;NI;ARMA DE FOGO;agosto;13;domingo;ADULTO;21;NOTURNO
HOMICIDIO;03:42;RIBEIRA;RUA CHILE;MASCULINO;PARDA;31;NI;NI;ARMA DE FOGO;setembro;23;sábado;ADULTO;4;MADRUGADA
HOMICIDIO;06:04;RIBEIRA;RUA EXPLANADA SILVA JARDIM, PROXIMO AO MOTEL JOIA E AO ESTADIO SENADOR JOAO CAMARA;MASCULINO;PARDA;60;NI;NI;ARMA DE FOGO;abril;26;quarta-feira;IDOSO;6;MADRUGADA
LESAO CORPORAL SEGUIDA DE MORTE;16:20;ROCAS;RUA SAO JOAO DE DEUS, PROXIMIDADES DA RUA DA LUA;MASCULINO;PARDA;13;ESTUDANTE;NI;ARMA DE FOGO;agosto;21;segunda-feira;ADOLESCENTE;16;VESPERTINO
HOMICIDIO;19:20;ROCAS;RUA VEREADOR CAUBY BARROCA (RUA DAS DUNAS) EM FRENTE AO Nº 459;MASCULINO;PARDA;21;DESEMPREGADO;NI;ARMA DE FOGO;março;7;terça-feira;ADULTO;19;NOTURNO
HOMICIDIO;19:30;ROCAS;RUA VEREADOR CAUBY BARROCA COM RUA DECIO FONSECA, PROXIMO AO COLEGIO CAFE FILHO;MASCULINO;PARDA;17;NI;NI;ARMA DE FOGO;julho;26;quarta-feira;ADOLESCENTE;20;NOTURNO
HOMICIDIO;11:30;ROCAS;RUA SAO JOAO DE DEUS - CANTO DO MANGUE;MASCULINO;PARDA;20;DESEMPREGADO;NI;ARMA DE FOGO;fevereiro;22;quarta-feira;ADULTO;12;MATUTINO
HOMICIDIO;01:00;ROCAS;COMUNIDADE DO JACO, PROXIMO A PANIFICADORA JAPAO;FEMININO;PARDA;14;ESUDANTE;NI;ARMA DE FOGO;abril;3;segunda-feira;ADOLESCENTE;1;NOTURNO
HOMICIDIO;01:20;ROCAS;TV DAS DONZELAS, Nº 15, PROXIMO AO MOTEL JOIA, PROXIMO A OFICINA DE LEVI;MASCULINO;PARDA;29;NI;NI;ARMA DE FOGO;setembro;12;terça-feira;ADULTO;1;NOTURNO
HOMICIDIO;22:00;ROCAS;COMUNIDADE DO VIETNÃ;MASCULINO;PARDA;29;NI;NI;ARMA DE FOGO;setembro;3;domingo;ADULTO;22;NOTURNO
HOMICIDIO;13:44;ROCAS;BECO DO RELEXO;MASCULINO;PARDA;22;DESEMPREGADO;NI;ARMA DE FOGO;setembro;27;quarta-feira;ADULTO;14;VESPERTINO
HOMICIDIO;13:44;ROCAS;BECO DO RELEXO;MASCULINO;PARDA;30;DESEMPREGADO;NI;ARMA DE FOGO;setembro;27;quarta-feira;ADULTO;14;VESPERTINO
HOMICIDIO;13:44;ROCAS;BECO DO RELEXO;FEMININO;PARDA;28;DESEMPREGADO;NI;ARMA DE FOGO;setembro;27;quarta-feira;ADULTO;14;VESPERTINO
HOMICIDIO;13:44;ROCAS;BECO DO RELEXO;MASCULINO;PARDA;17;ESTUDANTE;NI;ARMA DE FOGO;setembro;27;quarta-feira;ADOLESCENTE;14;VESPERTINO
HOMICIDIO;21:32;ROCAS;RUA MIRAMAR, PROLONGAMENTO DA AV. FLORIANO PEIXOTO, APOS A SUBESTACAO DA COSERN, PROXIMO A PADARIA JAPAO, PROXIMO AO SEMAFORO DE ACESSO A RUA DO AREAL,;MASCULINO;PARDA;23;NI;NI;ARMA DE FOGO;outubro;13;sexta-feira;ADULTO;22;NOTURNO
HOMICIDIO;11:00;SALINAS;AS MARGENS DO RIO POTENGI, DENTRO DO MANGUEZAL, LADO NORTE, DEFRONTE AO FUZILEIRO NAVAL.;MASCULINO;PARDA;43;DESEMPREGADO;ENSINO FUNDAMENTAL INCOMPLETO;ARMA DE FOGO;outubro;19;quinta-feira;ADULTO;11;MATUTINO
HOMICIDIO;01:57;SALINAS;RUA OLGA LUZIA MARQUES Nº 93 - COMUNIDADE BEIRA RIO;MASCULINO;PARDA;22;CABELELEIRO;NI;ARMA DE FOGO;julho;2;domingo;ADULTO;2;MADRUGADA
HOMICIDIO;10:57;SALINAS;CORPO ENCONTRADO NO MANGUEZAL DO RIO POTENGI -VIVEROS DE CAMARÃO COMUNIDADE BEIRA RIO;MASCULINO;PARDA;24;DESEMPREGADO;NI;ARMA BRANCA;junho;22;quinta-feira;ADULTO;11;MATUTINO
HOMICIDIO;21:31;SANTOS REIS;RUA BELA VISTA, PROXIMO AO VIADUTO DA PRAIA DO FORTE;MASCULINO;PARDA;42;AUTONOMO;NI;ARMA DE FOGO;novembro;30;quinta-feira;ADULTO;22;NOTURNO
HOMICIDIO;20:38;SANTOS REIS;TV DA ESTRELA, Nº 102 EM FRENTE A RESIDENCIA DA VITIMA, PROXIMO A VILA DO EXERCITO APOS O VIADUTO EM DIRECAO AO CANTO DO MANGUE (VIETNÃ) PROX A TENAL;MASCULINO;PARDA;26;NI;NI;ARMA DE FOGO;março;4;sábado;ADULTO;21;NOTURNO
HOMICIDIO;21:00;SANTOS REIS;RUA BOA VISTA, EM FRENTE AO Nº 91, PROXIMO AO TERMINAL DE ONIBUS DE BRASILIA TEIMOSA;MASCULINO;PARDA;27;ESTUDANTE;NI;ARMA DE FOGO;abril;22;sábado;ADULTO;21;NOTURNO
HOMICIDIO;05:00;SANTOS REIS;CORPO LOCALIZADO NA AREA DE MANGUE AO LADO DA PASSARELA DE ACESSO AO FORTE REIS MAGOS;MASCULINO;PARDA;28;ESTUDANTE;NI;ENFORCAMENTO;agosto;5;sábado;ADULTO;5;MADRUGADA
HOMICIDIO;14:40;TIROL;RUA SAO JOAQUIM, AO LADO DA QUADRA DE ESPORTES PROX AO SHOPPING MIDWAY;MASCULINO;PARDA;28;DESEMPREGADO;NI;ARMA DE FOGO;janeiro;25;quarta-feira;ADULTO;15;VESPERTINO
